id	original_sentence	aspect	label_id	label
0#6#0	áo đẹp phù hợp giá rẻ giao hàng nhanh thấm hút mồ hôi tốt khá ổn áp	General	0	positive
59#104#0	shop chuẩn bị hàng nhanh, quần đẹp giao đúng màu đúng mẫu, lần 2 mua lại ở shop không làm mình thất vọng	General	0	positive
114#133#0	không mặc nên không biết chất có thích không nhưng mà khá là ưng chất áo sale nên là chất so với tiền thì khá hời nên mua và cảm nhận	General	0	positive
68#86#0	màu sắc:ở ngoài xanh lá cây đậm mua cho bạn nên k biết nó sao hết ạ nhưng hàng tốt nhé 	General	0	positive
0#14#0	hàng rất đẹp ạ, nhưng size hìnhw như hơi bé, mng thử cân nhắc lên 1 size 	General	0	positive
18#37#0	màu sắc:xanh aqua đúng với mô tả:đúng chất liệu:thun nhận hàng rất ưng ý từ hộp đựng ngoài tới hộp trong ,cẩn thận,tới áo cũng ok,vải mịn mát cực,màu đẹp,lần sau ủng hộ shop tiếp nha	General	0	positive
37#43#0	chất liệu:vải thoáng mát màu sắc:đen áo đẹp vừa với giá tiền mặc thoáng mát ok	General	0	positive
0#19#0	chất lượng quần kém áo thì thừa nhiều chỉ mình mua 3 quần 2 áo ưng đc đúng quần 210k	General	2	negative
0#8#0	Áo đẹppp! Mik m67 nặng 51kg mik thch rộng nên đặt hẳn size XL ln	General	0	positive
0#6#0	Áo đẹp chất mát, đáng tiền hơn áo 3158 mua 140-150k ở ngoài, nên mua nhé mn, rất là ưng. Đóng gói cẩn thận	General	0	positive
0#45#0	màu trắng thì đẹp,màu đen thì hình in hơi lem	General	1	neutral
37#57#0	Màu sắc:đen Đúng với mô tả:như hình. Mình thấy áo rất đẹp, rẻ mà vải dày rất ok, áo thơm	General	0	positive
56#79#0	chất liệu:mỏng màu sắc:đen đúng với mô tả:đúng áo mỏng, nói chung không ưng mấy, cổ hơi chật. gói hàng cẩn thận, giao hàng nhanh, shiper được.. hình ảnh video mang tính chất minh họa..	General	2	negative
18#66#0	hàng đóng gói kỹ, chất lượng tuyệt vời lắm nha mn ơi, nên mua nhéi	General	0	positive
0#21#0	lần đầu mua ưng lắm ạ, vải đẹp, đóng gói kĩ,sẽ ủng sốp lâu dài	General	0	positive
40#55#0	Màu sắc:hồng pastel Đúng với mô tả:đúng Áo xinh nha mng, mình lười chụp lại chứ vải k bị quá dày hay quá mỏng, mặc mát dễ chịu giao hàng nhanh đóng gói cẩn thận nên mua nhé ạ,	General	0	positive
0#7#0	áo đẹp, mang lần đầu hơi ngứa nhưng không sao. áo hơi dài so với mình nghĩ.	General	0	positive
0#19#0	áo đẹp lắm lun chất vải thì quá ok với giá tiền như vậy lại có một cái ao. hơi bị xịn lần sau sẽ tiếp tục ủng hộ shop	General	0	positive
0#72#0	chất lượng sản phẩm tuyệt vời. lần đầu tiên mua của shop mà ưng lắm luôn. đường may chắc chắn. giá quá tuyêth vời so với chất lượng áo đẹp như này. đánh giá 5 sao cho shop	General	0	positive
29#74#0	chất liệu:cotton màu sắc:đen đúng với mô tả:ok hàng okela ạ chất lượng tốt, giá cả phải chăng nên mua ạ	General	0	positive
0#19#0	đúng với mô tả:đúng chất liệu:tốt màu sắc:xám ghi áo dày dặn ko bị nhăn, đóng hàng tốt với cái giá này thì đỉnh của chóp 	General	0	positive
23#26#0	Săn với giá dưới 100k, đẹp, dày dặn, giao hàng khá nhanh. Mong đa dạng mẫu hơn để lựa chọn	General	0	positive
73#105#0	chất liệu:mình không rõ lắm, nhưng vải đẹp mát màu sắc:màu đẹp, như hình đúng với mô tả:đúng chuẩn áo đẹp, mình mua tặng nhưng vì chọn nhầm size nên đổi shop hỗ trợ nhiệt tình, nên mua hàng. sẽ tiếp tục ủng hộ và giới thiệu với bạn bè.	General	0	positive
26#54#0	áo quá đẹp..rất vừa size..nói chung không có gì để chê..từ khâu đóng gói đến cả chất lượng rất ok..chắc chắn sẽ mua tiếp..	General	0	positive
56#66#0	màu sắc:ghi xanh đúng với mô tả:giống hình chất liệu:ok áo đẹp lắm mà giá cả rất phải chăng so với chất lượng đã mua hàng nhiều lần của shop đều hài lòng	General	0	positive
36#62#0	shop giao hàng nhanh, đóng gói đẹp. chất lượng phẩm đúng mô tả	General	0	positive
0#17#0	chất lượng áo tốt,giao hàng nhanh,hơi thất vọng về hình in, mình mua 2 cái thì 1 cái bị hình in k rõ bị bụi dính trên hình in như ảnh	General	0	positive
12#31#0	màu sắc:nâu đúng với mô tả:đúng chất liệu:vải	General	1	neutral
32#94#0	màu sắc:giống ảnh chất liệu:đẹp đã.mua một lần chất lượng hơn cả mong đợi nên mua tiếp lần nữa .lần 2 mua đc giá sale. sẽ ủng hộ shop lâu dài.chúc shop ngày càng đắt hàng.	General	0	positive
0#22#0	áo ko giống trong hình	General	2	negative
0#12#0	sản phẩm đẹp.vải mát khô thoáng sờ vào rất thícha mình mua 2 cái của shop	General	0	positive
0#19#0	đúng với mô tả:đúng chất liệu:thoáng mát màu sắc:đen áo thoải mái thoáng mát đáng mua sẽ tiếp tục ủng hộ	General	0	positive
0#24#0	sản phẩm rất đáng để mua, vải tốt. mình sẽ ủng hộ shop dài dài. cảm ơn shop	General	0	positive
47#62#0	Đúng với mô tả:shop uy tín giao hàng nhanh lắm nhận hàng ưng ý tv nhiệt tình sẽ ủng hộ shop tiếp mua mọi nguồ ơi	General	0	positive
70#86#0	Màu sắc:be Đúng với mô tả:giống Áo xinh lắm luôn ah. Giao hàng nhanh, nên mua nha mng.	General	0	positive
189#201#0	đúng với mô tả:toi còn chx nhận hàng sao lại giao hàng thành công. ủa j vậy màu sắc:còn ko bt chất liệu:ko có ko bt nên nói j .vì chx đc nhận hàng .chắc vì 4k nên người ta ko bõn công giai.nhưng ko sao vì ko pk trả tiền	General	1	neutral
112#119#0	đúng với mô tả:đúng màu sắc:xanh navy chất liệu:vải cotton bố mình mặc vừa in chất vải mát giặt không bị xù vải nên mua	General	0	positive
0#22#0	màu sắc:không hài lòng	General	2	negative
0#30#0	áo đẹp, tặng thêm quần rất đẹp. rất hài lòng về dịch vụ ..	General	0	positive
0#35#0	sản phẩm đẹp như hình chất lượng ok, mặc vào thấy mát và thoải mái shop tư vấn nhiệt tình, sẽ ủng hộ	General	0	positive
0#48#0	xấu rất xấu kh nên mua, nói chung hơn cái rẻ lau	General	2	negative
51#61#0	màu sắc:nâu đúng với mô tả:hơi mỏng chất liệu:thun áo rất đẹp hơi mỏng nhưng mà mình săn sale nên so vs giá này thì cg ok đóng gói kĩ càng túi zip lun nhá	General	0	positive
262#361#0	đúng với mô tả:đúng chất liệu:vải cotton màu sắc:xám đậm, xanh than.. áo của shop siu đẹp, vải mát và dày dặn nữa. mình săn sale nên mỗi áo có chưa đến 90k, mình nghĩ giá này thì không kì vọng nhiều, nhưng lúc lấy áo thì siu ưng lun ý. giao hàng cũng nhanh nữa. thật sự thì mn nên mua nha, mua để tặng bố thì chất lượng luôn. lần sau mình sẽ mua ủng hộ shop nữa.	General	0	positive
60#72#0	áo vải cũng bình thường ko dày o mỏng áo ko có tem mác ở áo mặc cũng tạm	General	1	neutral
76#83#0	màu sắc:đen và xám đậm đúng với mô tả:đúng với mô tả chất liệu:chất vải đẹp áo đẹp, chất đẹp, giá rẻ. chất lượng tốt. giao hàng nhanh. rất hài lòng với shop.	General	0	positive
0#16#0	ui áo rất là đẹp .đường may đẹp .à chất cũng đẹp rất đáng tiền .nên mua nha mọi người	General	0	positive
33#59#0	chất liệu:vải màu sắc:trắng ,đen đúng với mô tả:đúng áo đẹp mà vải hơi mỏng chất liệu cx đc mà vải mỏng	General	0	positive
0#11#0	áo khá xinh	General	0	positive
0#6#0	áo đẹp, size chuẩn. chất vải mặc mát mà bền. năm ngoái mình mua cho bạn mình 1 cái màu trắng, mặc đến h vẫn đẹp nha, giạt máy thoải mái vải ko vấn đề	General	0	positive
0#6#0	Áo oke chất phù hợp giá tiền hình in cute girl tuổi ngựa đáng yêu và được rùi 3333	General	0	positive
38#57#0	màu sắc:xanh và đỏ chất liệu:vải mỏng đúng với mô tả:đúng nên mua nhé nhưng vảu hơi mỏng cguws dìa nữa là xuất sắc nha	General	0	positive
67#126#0	đúng với mô tả:. chất liệu:. màu sắc:hơi phai áo hơi mỏng với rộng nói chung mặc đc với giá tiền như này mọi người nên mua thử	General	1	neutral
0#21#0	siêu tệ không nên mua!	General	2	negative
0#8#0	hàng đẹp.giá rẻ . chất mát mịn. có mác thương hiệu.thẻ bài.túi bóng. nói chung khá là đầu tư.gấp gói cẩn thận.đẹp. giao hàng nhanh	General	0	positive
0#121#0	hàng rất ok mình đã từng mua và tự nhiên rất thích nhãn hàng colmate này chắc từ bây giờ sẽ là khách hàng thân thiết hi ￼	General	0	positive
12#31#0	màu sắc:đen đúng với mô tả:đúng chất liệu:vải áo giống hình đẹp hình ảnh mang tính chất nhận xu!	General	0	positive
14#20#0	gói hàng ok , áo đẹp , nhưng mà kh có hộp , mình thấy mng mua áo thường hay có hộp mà mình không có	General	0	positive
26#50#0	chất liệu:vai màu sắc:den đúng với mô tả:dung okie giá tiền với chất lượng tương xứng ck mình rất ưng sẽ ủng hộ nhiều nữa	General	0	positive
44#65#0	giao hành nhanh đóng gói chắc chắn cẩn thận áo đẹp giống mẫu đăng	General	0	positive
28#66#0	màu sắc:nhạt chất liệu:mỏng hàng không đạt tiêu chuẩn như hình ảnh	General	2	negative
33#49#0	Đúng với mô tả:ddunsg Màu sắc:be Áo đẹp lắm mn ưi, giá hssv, ship hơi lâu nhưng mà nên mua nha	General	0	positive
30#44#0	sản phẩm đúng mô tả, vải mát, chất lương tốt, co giãn đàn hồi thoải mái	General	0	positive
0#19#0	chất lượng khỏi bàn mát mẻ thấm mồ hôi mua làm quà tặng bố bao chất lượng	General	0	positive
47#78#0	áo đẹp vải ok đặt size to cho người yêu bự con hài lòng sẽ ủng hộ shop lần sau	General	0	positive
123#144#0	màu sắc:xanh đen đúng với mô tả:đúng mô tả chất liệu:vải sản phẩm được đóng gói cẩn thận, áo fom đẹp, chất vải cầm rất ổn. nói chung là hàng đẹp.	General	0	positive
48#80#0	áo đẹp, hợp giá tiền, size l 1m7 65 kí mặc vừa, rất đẹp, nên mua, sẽ ủng hộ shop	General	0	positive
111#127#0	Màu sắc:be Đúng với mô tả:9/10 Chất liệu:cotton áo xinh lắm luon á mn ơi, anh shipper thân thiện vui tính lắm. Áo xinh cực luon vãi áo k mỏng đâu mn mình m49 mặc sz m là vừa r luon ấy	General	0	positive
0#31#0	áo đẹp chất lương quá tuyệt vời rẻ nữa  m67 57kg có đi gym mặc vừa m . ai có bụng thì mặc l là vừa	General	0	positive
0#109#0	áo mới giặt 1 lần , không giặt chung với đồ khác thì bị đổi sang màu cháo lòng. khá thất vọng với chất lượng.	General	2	negative
0#19#0	đúng với mô tả:đúng chất liệu:cotton su màu sắc:nâu hàng cx ok nhưng vải hơi mỏng xíu nhưng với giá tiền như vậy thì không đòi hỏi gì	General	0	positive
86#94#0	áo mua giá sale chất vải mỏng k dày để xem mặc có bền không sẽ ủng hộ shop.màu đẹp ck cũng ưng	General	0	positive
72#85#0	chất liệu:vải màu sắc:xanh đúng với mô tả:đúng rất đẹp hợp với giá tiền sẽ ủng hộ nữa . gói hàng rất cẩn thận	General	0	positive
86#121#0	chất liệu:tốt màu sắc:đẹp đúng với mô tả:ảnh sao hàng đẹp y vậy tư vấn rất nhiệt tình áo rất đẹp và đáng mua mọi người ơi mình cao 1m65 nặng 60 kí mặc size l vừa y luôn lên dáng cực chuẩn nhé . còn ủng hộ shop dài dài nha	General	0	positive
171#191#0	áo chất lượng tốt, giặt máy thoải mái mọi người nhé. màu sắc và sz chuẩn theo ảnh của shop. mua áo còn được cộng thêm voucher của shop. tính ra 80k/áo thì quá rẻ cả nhà ạ sẽ ủng hộ shop tiếp.	General	0	positive
63#75#0	Màu sắc:đẹp Đúng với mô tả:đúng Chất liệu:vải ổn nhưng hơi dày Sản phẩm đẹp, form ok. Mình mua size hơi to mặc hơi rộng. Sẽ còn ủng hộ shop nữa.	General	0	positive
0#6#0	áo đẹp. giá khá phù hợp. đã mua hàng của colmate lần thứ n. không có gì phải chê. đổi trả dễ dàng.	General	0	positive
48#54#0	Màu sắc:be Đúng với mô tả:đúng Chất liệu:cotton áo đẹp mà mặc mát lắm, mê xỉu, sẽ ủng hộ sóp 7749 lần nữa iu	General	0	positive
54#74#0	giá cả hợp lý, vải tạm được hơi mỏng so với mong đợi. nhưng mặc cũng ổn áp. giao nhanh, đóng gói kĩ. 	General	1	neutral
0#51#0	đã nhận hàng đầy đủ hàng ok cảm ơn shop nhé 	General	0	positive
20#44#0	Áo hợp với giá tiền nhìn cũng chất lượng lắm. Shop trả lời siêu nhanh siêu dễ thương	General	0	positive
32#38#0	giao hàng nhanh đúng số lượng , đồ đẹp , mình đặt giá sale thấy ok lắm . hình ảnh mang tính chất nhận xu	General	0	positive
0#21#0	sản phẩm êm, dùng tốt, mặc mát, vận động thể thao dễ dàng, nên mua	General	0	positive
73#86#0	mua lần thứ 4 rùi. shop soạn hàng và giao hàng cho vận chuyển rất nhanh! chất lượng ok, đáng tiền! sẽ quay lại ủng hộ khi cần!	General	0	positive
127#149#0	chất liệu:cotton màu sắc:đen đúng với mô tả:đúng mẫu tui cảm thấy chất liệu đc. mà có điều vãi mỏng đến nỗi nhìn xuyên đc lun. ns chung mặc cx tạm đc	General	1	neutral
18#37#0	màu sắc:den trang đúng với mô tả:đúng chất liệu:thể thao hàng đẹp, mặc mát. mua rất nhiều lần rồi, ủng hộ shop dài	General	0	positive
49#80#0	Chất liệu:vải mịn Đúng với mô tả:đúng Màu sắc:be Quá sức mong đợi tất cả đều đẹp hình ảnh chỉ mang tính chất để nhận xu	General	0	positive
0#23#0	chất lượng sản phẩm tốt, giá cả phải chăng, đóng gói cẩn thận và giao hàng nhanh.	General	0	positive
70#86#0	Mới vừa nhận áo, shop giao hàng khá nhanh, 1 ngày mà đã giao đến rồi, nói chung là oke	General	0	positive
0#19#0	đúng với mô tả:đúng chất liệu:tốt màu sắc:nâu shiper ko nhiệt tình chút nào ko hài lòng về shiper mới đợi có chút mà ns này nói nọ .sản phẩm đẹp chất lượng tốt nên mua nha mng	General	0	positive
127#229#0	Chất liệu:cotton Màu sắc:be Đúng với mô tả:100% Áo xịn hơn hẳn mấy brand mình từng mua luôn, đóng gói cẩn thận giao hàng nhanh mà áo đẹp cực từ hình in cho đến chất vải, nên mua nka mn sorry vì hơi lười chupj ảnh nma áo đẹp thiệt	General	0	positive
0#7#0	áo đẹp, mặc mát, shop tư vấn nhiệt tình hàng đi nhanh, nên mua lắm nhe, sẽ ủng hộ shop lần sau	General	0	positive
56#77#0	Màu sắc:be hong Đúng với mô tả:co Chất liệu:chat cotton Áo xinh nha mọi người. Màu hồng nhẹ nhàng k ố dề đâu nên mua ạ. săn sale còn có 215 2 áo thui à, shop nhiệt tình lắm lắm lun á.	General	0	positive
94#131#0	chất liệu:cotton màu sắc:đen vải khô cực, cổ áo thì ôm sát mặc rất khó chịu, form áo hơi xấu. design đẹp nhưng chất lượng tệ nhé :)	General	2	negative
2#63#0	- mua cái thứ 4 rồi. lần này chọn màu trắng, vẫn cứ là hài lòng, áo mặc đẹp, chuẩn form, vải tốt, shop vẫn tặng thẻ đt 10k. yêu shop	General	0	positive
306#329#0	kakakaka t mua tặng anh ngiu, mà sợ ko giao về kịp cuối tuần để ổng nhận, nt cho shop, dù ko giúp đc t nhưng vẫn rep nhanh và ok nha, nay ông ngiu nhận đc hàng mặc thử bảo đúng sz ( 70kg-165cm kèm bụng bự nên t chọn sz xl vừa khít luon:)) th chả khen sao biét sz áo th chả  bảo là mặc mát và thoải mái lắm áo đẹp trên cả toẹt zời	General	0	positive
44#110#0	Đúng với mô tả:đúng Chất liệu:. Màu sắc:đen áo xinh xuất sắc luôn íi, đừng phân vẫn nữa chốt luôn đi mấy bà ơi	General	0	positive
40#59#0	Đã mua hàng của shop, tư vấn nhiệt tình sản phẩm chất lượng, rất sáng luôn nhé, giao hàng nhanh sẽ quay lại ủng hộ tiếp nha	General	0	positive
18#35#0	Giao hàng nhanh , áo đẹp chất lượng mắc mấy lần cổ vẫn bo kín đẹp	General	0	positive
44#51#0	đúng với mô tả:tạm chất liệu:tạm màu sắc:ok cũng ok	General	0	positive
0#43#0	sản phẩm đẹp, chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm đẹp mắt, shop phục vụ tốt , giao hàng nhanh, sẽ ủng hộ shop những lần sau, giá cả tốt, mn nên mua	General	0	positive
53#64#0	Chất liệu:tốt Đúng với mô tả:chất mặc mát Màu sắc:be Nên mua nha	General	0	positive
0#29#0	sản phẩm ok đúng như hình mẫu, đóng gói sản phẩm đẹp và chắc chắn	General	0	positive
45#68#0	Đúng với mô tả:ok Màu sắc:be Chất liệu:kh bt Tốt đẹp kh có gì để chê	General	0	positive
79#92#0	màu sắc:đúng chất liệu:vải xấu hình in nhỏ kh phải hình thêu chỉ như trên hình nói chung xấu	General	2	negative
114#147#0	Đúng với mô tả:đúng Màu sắc:be Chất liệu:coton Giao nhanh áo đẹp vải ngon mê cực shop tư vấn nhiệt tình bo cổ đẹp nên mua nha sẽ ủng hộ shop tiếppp	General	0	positive
0#12#0	sản phẩm tốt. phù hợp với giá tiền. shop giao hành nhanh chóng. đáng mua	General	0	positive
0#9#0	hàng đẹp, chăm sóc khách quá tốt, sẽ mua lại lần sau.	General	0	positive
28#43#0	Màu sắc:đẹp lắm nha vải mát nx nói chung ok	General	0	positive
199#244#0	chất liệu:khá tốt màu sắc:đen và xanh đúng với mô tả:ổn màu xanh hơi đậm, chất vải mềm, rất đáng tiền mua , giá cả phải chăng, ko biết giặt máy giặt có bị mất chữ ko, quá dài so với đứa 1m5 như mk . nói chung là ổn, lần sau sẽ quay lại mua tiếp	General	0	positive
0#40#0	Đúng với mô tả:hơn cả mong đợi Áo ok lắm, chất vải mát . Hình in trên áo nét với cute. Đường may ổn, k có chỉ thừa	General	0	positive
104#151#0	sản phẩm được giao hàng lẹ. chất vải cũng rất tốt. màu xanh than rất đẹp và kiểu mẫu như hình của shop. cảm thấy rất hài lòng khi mua sản phẩm của shop	General	0	positive
75#110#0	áo quá mỏng, cực kì mỏng, 80k vải còn mỏng ghê hơn áo 3158 60k nữa ‍♀️‍♀️. này giặc 1 lần chắc dẹp luôn cái áo	General	2	negative
0#6#0	áo đẹp rẻ gói hàng cẩn thận lần sau ủng hộ nữa nhé 	General	0	positive
82#126#0	màu sắc:nâu nhạt đúng với mô tả:đúng chất liệu:vải mỏng sản phẩm đẹp, hình in ok. tuy nhiên shop gởi sản phẩm bị dơ, giặt k ra	General	1	neutral
93#109#0	đúng với mô tả:đúng màu sắc:nâu chất liệu:mịn , mỏng không như mình nghĩ mình mặc hơi rộng ý nên cân nhắc nha	General	2	negative
0#15#0	ngon chất lượng giao hàng nhanh đủ hàng shop nhiệt tình nên mua	General	0	positive
0#21#0	đồ colmate thì xịn òi, vải mát ko bị nhàu khi giặt, dùng đc bền và đóng gói rất chỉnh chu	General	0	positive
42#68#0	form đẹp lắm ạ, vải mát phù hợp giá tiền, đáng mua lắm mọi người nha	General	0	positive
0#10#0	áo đẹp nha. shop tư vấn size l nhưng mình đặt m vì ông xã thích mặc ôm body.	General	0	positive
72#86#0	săn đc sale giá rẻ mà sản phẩm cực xịn. sản phẩm của shop đẹp, dày dặn. mình rất ưng ý. giao hàng thì nhanh hơn tốc độ giở mặt của người yêu cũ. sẽ ủng hộ shop nhiều hơn nữa 	General	0	positive
79#96#0	Màu sắc:trắng Áo xinh lắm í, hình in đẹp, chất vải đẹp không quá nóng, dày dặn nói chung nên mua	General	0	positive
32#120#0	chất liệu:vải màu sắc:trắng đen đúng với mô tả:đúng áo đẹp nha mọi người, mình đã mua lần 2 ở shop cảm thấy rất hài lòng, thời gian giao hàng nhanh, đóng gói cẩn thận, chủ shop nhiệt tình trả lời tin nhắn, sẽ ủng hộ khi có nhu cầu tiếp ạ	General	0	positive
17#37#0	giao hàng nhanh, sản phẩm đúng mô tả, gói hàng chắc chắn. áo mặc rất mát, sẽ ủng hộ shop thêm.	General	0	positive
10#54#0	Chất liệu:mình mua lần 2 ở shop rồi, rất ưng ý, áo đẹp, vải đẹp, đóng gói cẩn thận chỉnh chu	General	0	positive
0#76#0	màu sắc:ddungs đúng với mô tả:đúng sản phẩm chưa bao giờ làm mình thất vọng, mặc mát thấm hút mồ hôi tốt, sẻ ủng hộ dài lâu	General	0	positive
0#26#0	đúng với mô tả:cũng được á màu sắc:màu đen đúng yêu cầu chất liệu:được mua thì áo vừa với mình nhưng từ 55 kí trở lên chắc hơi nhỏ á	General	1	neutral
22#32#0	giao hàng siêu nhanh, áo đẹp lắm mỏng mạc vào mát thấm hút mồ hôi tốt	General	0	positive
0#6#0	áo đẹp 	General	0	positive
10#36#0	vải đẹp , chất lượng hơn sự mong đợi. chúc shop buôn may bán đắt. lần sau khi cần sẽ quay lại ủn mông ủng hộ 	General	0	positive
58#67#0	Hàng giao nhanh lắm nha vải áo đẹp quá trời luôn mát nhìn ưng ý lắm	General	0	positive
177#193#0	mua cho anh xã, tính mua chơi thôi vì rẻ quá nên lựa đủ màu. ai dè nhận đc hàng đẹp và chất lượng quá trời  chất vải okela lắm, đường may ở cổ chả khác gì áo hịn 300-400k luôn. đáng mua lắm nha	General	0	positive
19#64#0	chất liệu:vải nóng đúng với mô tả:khá giống nhưng không hề giống màu sắc:bắt mắt chất quá tệ. đúng là hàng rẻ tiền. ko giống như cận cảnh mẫu	General	2	negative
26#45#0	chất liệu:vải màu sắc:đen đúng với mô tả:đúng với sản phẩm áo vừa với túi tiền , vải hơi mỏng mua màu đen ok hơn nha mọi người	General	0	positive
46#65#0	chất liệu:vải quá mỏng nhưg mát màu sắc:trăng đúng với mô tả:đúng số tiền như v là không cần đòi hỏi gì nữa nên mua nha	General	0	positive
63#87#0	lần đầu trải nghiệm tại shop áo thì giá rẻ shop thì nhiệt tình mà áo đẹp lắm nha quý zị tết đến gần rồi, nên trải nghiệm để mang và tặng thì đỉnh sẽ ủng hộ lần tới cảm ơn shop	General	0	positive
0#27#0	sản phẩm ưng lắm chất lượng áo mặc lên đẹp chất liệu mát nên mua nha đánh giá shop 5  nè sẽ mua ủng hộ shop lâu dài shop còn tặng cái mã nữa chưa thấy shop nào nhiệt tình và đáng yêu như shop này luôn á trời	General	0	positive
0#40#0	hàng colmate thì chất lượng khỏi chê rồi, canh sale nên giá ok lắm. canh 12/12 mua tiếp nhiều đơn nữa	General	0	positive
40#51#0	Shop đóng gói cẩn thận giao hàng nhanh. Áo siêu đẹp giá cũng ok nha	General	0	positive
0#39#0	mua lần 2, vì sản phẩm của shop rất tốt. ship lại nhanh và đóng gói khá cẩn thận.	General	0	positive
0#45#0	mua lần 2 bên shop rồi ạ nhưng vẫn hài lòng ạ.giá tiền hợp với chất liệu..	General	0	positive
31#50#0	chất liệu:tam màu sắc:xanh đen đúng với mô tả:đúng giá quá tốt, mac nhẹ, phù hợp giá tiền, mua dùng ok, nhanh khô, dễ mặc	General	0	positive
48#76#0	áo màu đẹp, chất vải thoáng mát, form đứng đẹp, đúng với ảnh. sẽ ủng hộ thêm.	General	0	positive
24#136#0	Chất liệu:ok Màu sắc:đỏ Đúng với mô tả:ok ok nói chung là ổn nha áo đẹp hàng đẹp lần sau sẽ ủng hộ shop ạa hàng xinh lứm shop uy tín nhá	General	0	positive
39#58#0	màu sắc:trang đúng với mô tả:nhu mo tả sản phẩm chất lượng, đẹp đáng tiền đóng gói cẩn thận	General	0	positive
0#41#0	hàng colmate chưa bao giờ làm m thất vọng. giao hàng nhanh, đóng gói xịn xò.	General	0	positive
0#6#0	ảo đẹp mà cái hộp nát quá , shop nêm nâng cấp giao hàng nhé sẽ ủng hộ nhìu hơn	General	0	positive
45#76#0	chất liệu:cotton màu sắc:đúng đúng với mô tả:áo rẻ đẹp phù hopej với tầm giá bố mình 1m55 43kg mặc size s vừa người đẹp lắm nha săn sale đc giá 78k ship nữa tổng 100k bố khá ưng nha tuyệt vời ship cũng khá nhanh đóng gói ổn k bị mất form	General	0	positive
32#46#0	màu sắc:den chất liệu:cotton su áo rất đẹp nha	General	0	positive
113#134#0	áo khá đẹp, hình dễ thương, vải cũng ok, không quá nóng cũng không phải là quá mát, nói chung là ok với tầm giá, nên mua nha mọi người	General	0	positive
155#168#0	Ui áo dày mà mặc mát ạ, k biết cổ áo có bị nhăn lại sau nhiều lần giặt giống mấy áo khác k nma đóng gói kĩ càng, thái độ tốt cực kì, để áo trong túi r gói nchung ok lắm, giao cực nhanh, mình đặt 12h đêm mà sáng ra đã có hàng r. K có ảnh nên ảnh chỉ nhận xu	General	0	positive
88#104#0	Chất liệu:hông bít Đúng với mô tả:đúng Màu sắc:trắng Áo đẹp, chất xịn, giống trong ảnh, nói chung là đẹp, sẽ ủng hộ lại shop	General	0	positive
52#83#0	Màu sắc:đúng mô tả Đúng với mô tả:đúng Chất liệu:ổn Áo đẹp đó. Cũm cute =))) uki ạ.	General	0	positive
32#53#0	màu sắc:đúng hình chất liệu:oki đúng với mô tả:oki nè	General	0	positive
50#56#0	Đúng với mô tả:đúng Màu sắc:trắng giao hàng nhanh,áo đẹp,chất vải mặc kh bị nóng,nói chung là rất ưng luôn ạ 10/10	General	0	positive
0#6#0	áo đẹp, vải mịn mát, mặc vừa in. màu hơi buồn, cứ nghĩ là xanh hơn chút. đóng gói đẹp.	General	0	positive
56#78#0	đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh, chất lượng sản phẩm ok	General	0	positive
26#51#0	chất liệu:xấu màu sắc:đẹp đúng với mô tả:không đúng tay khá rộng ko như mô tả tôi đánh giá khá đẹp	General	2	negative
177#233#0	màu sắc:đen chất liệu:mỏng k hỉu sao lại top 1 local brand trong khi vải áo mỏng tanh k khác gì áo thun của ba. ngắn ôm ôm nữa:)))) thua xa cả cái áo 50k mình để trên hình nữa. unbox xong nhét 1 xó luôn sợ bạn thấy cười vào mặt. chán	General	2	negative
138#157#0	Chất liệu:thun Áo đẹp vãi xịn nma hén bị dơ sau lưng giặt ko ra mong khi giao áo cho khách shop nên ktr trc tránh làm hạ giá tri của sp . Áo thì bao xinh nhé	General	0	positive
11#17#0	Màu sắc:có Áo đẹp, chất mát nch là nên mua nha mn ơi siêu hời luôn á , mua đi ạ	General	0	positive
0#24#0	chất lượng sản phẩm tốt. áo dày dặn, vải mặc thích. sẽ ủng hộ shop lần sau	General	0	positive
159#215#0	chất vải quá tuyệt vời. form áo đẹp, dễ phối đồ kể cả quần lửng. giá quá rẻ so với chất lượng của áo. gói hàng đẹp, cẩn thận. shop phản hồi nhanh, nhiệt tình. đã mua 5 cái - 5 màu, mỗi ngày 1 màu không phải suy nghĩ. đáng tiền từng xu.	General	0	positive
64#139#0	vải co dãn, fom áo đẹp. chuẩn size. chồng mình mặc vừa in luôn. nói chung quá là chim ưng cả giá và chất, sẽ giới thiệu và ủng hộ shop tiếp.	General	0	positive
80#85#0	màu sắc:đen đúng với mô tả:form đẹp, cổ đứng, chất lượng chất liệu:vải thun mát 5 sao	General	0	positive
51#68#0	áo đẹp.. shop gói hàng cẩn thận.. giao hàng nhanh. mọi người nên mua	General	0	positive
49#56#0	Chất liệu:coton Màu sắc:hồng Đúng với mô tả:đúng Áo xinh vải ổn nhưng mà lúc mới lấy về mình giặt thì áo hơi nhăn ạ siêu xinh luôn nhé an	General	0	positive
52#108#0	chất lượng sản phẩm rất ok so với giá nha mọi người nên mua nha lần đầu tiên mình mua sẽ ủng hộ shop lần sau. gói và giao hàng nhanh đẹp kèm thư cảm ơn nữa .	General	0	positive
