id	original_sentence	aspect	label_id	label
60#78#0	áo xám quên chụp nhưng màu và kiểu dáng như hình shop chụp, vải mát, mịn , dai . ox mình mặc vừa y phân khúc chọn , ăn uống thoải mái k rõ bụng vì áo phom suông .	Material	0	positive
31#57#0	đúng với mô tả:đúg màu sắc:đen chất liệu:costton hơi mỏng nhưng đẹp đáng giá tiền nên mua nha mn	Material	1	neutral
45#53#0	Màu sắc:kem Đúng với mô tả:đúng Hình in đẹp, vải đẹp, giao hàng rất nhanh nha, chất lượng lắm	Material	0	positive
35#46#0	đóng gói cẩn thận,giao hàng nhanh, vải mịn mát ,shop giao đúng màu mình chọn lần sau ủng hộ shop	Material	0	positive
18#30#0	đúng với mô tả:ok chất liệu:ok màu sắc:ok sản phẩm bao đẹp nhé, mình nhớ k nhầm mua lần 2, này mua ngoài shop thì cũng tầm 150k, giặt máy giặt thoải mái, ủng hộ nhé	Material	0	positive
21#32#0	chất lượng áo rất ok mặc rất mát. giá cả lại rẻ nữa. mua cho ông mà shop tvan đúng sz và rất nhiệt tình	Material	0	positive
45#49#0	chất liệu:vai đúng với mô tả:bth màu sắc:đen mỏng, tiền nào của nấy nen thich thì mua k thich thì k biet	Material	2	negative
51#66#0	chất liệu:mát màu sắc:tím than đúng với mô tả:đúng áo đẹp chát mát hình ảnh mang tính chất nhận xu	Material	0	positive
0#20#0	áo chất vài dày được. shop tư vấn nhiệt tình. nhưng có vẻ hơi rộng.	Material	0	positive
0#17#0	áo mỏng lắm mn ơi kh phải vải của 3158 đâu :))	Material	2	negative
124#149#0	mình đặt hàng gần tết mà may là nhận được trước tết nha, nt hối shop shop phản hồi cũng nhanh có tâm lắm nha, áo này rẻ đẹp chất vải ổn áp nè nên mua	Material	0	positive
8#15#0	áo đẹp, vải đẹp, form chuẩn. giao hàng nhanh. tuyệt vời	Material	0	positive
38#111#0	màu sắc:xanh navy đúng với mô tả:đúng chất liệu vải thoáng khí phù hợp tập gym, vận động thể thao khi ra mồ hôi. màu xanh bóng đêm hơi tối. mình mua cho bố mặc cao 1m72, 74kg thì vừa người	Material	0	positive
25#87#0	Màu sắc:be Chất liệu:dep Chất liệu đẹp, vải mềm mịn, mỏng mát nhưng không hề xuyên thấu, hình in đẹp ko trầy xước, đáng mua	Material	0	positive
0#12#0	chất mát,đẹp,chòing mình khá ưng shop nên mình đã mua lại,đóng gói cẩn thận,sẽ ủng hộ shop lần sau	Material	0	positive
221#271#0	đúng với mô tả:ko khác hình màu sắc:đúng chất liệu:cottt xu xấu vải mặc rất nóng ko nên mua áo cottt xu chỉ nên mua cottt khô nói chung ko nên mua áo này khách hàng ko hài lòng khuyên thật ko nên mua rẻ tiền nào của nấy .vải áo rất mỏng nhìn có thể xiên thấy áo bên trong .ko nên mua nha nhắc đừng ham rẻ mà mua chiếc áo	Material	2	negative
41#64#0	Giao hàng rất nhanh, áo xinh y như hình, chất vải rất mềm và mát.	Material	0	positive
111#128#0	Đúng với mô tả:hình sao sản phẩm vậy Chất liệu:thun cotton Màu sắc:kem (be) Hàng oke nha có túi zip chống nước vải mát lạnh luôn ít chỉ thừa oke nha mua lần thứ 3 nên ko còn j để khen nữa k nói chung là nên mua	Material	0	positive
0#31#0	chất liệu:có vẻ cũng thoáng mát màu sắc:đúng màu đúng với mô tả: hình ảnh chỉ mang tính chất nhận xu, sản phẩm giao cũng được, mua cho ck nên không biết ổng mặc cảm nhận ra sao. nhưng ổng bảo thích màu đỏ hơn. lần sau sẽ đặt màu đỏ.	Material	1	neutral
105#127#0	chất liệu:thế thao màu sắc:xanh aqua đúng với mô tả:như hình shop đóng gói cẩn thận. áo đóng hộp xịn sò. chất vải mỏng vừa phải. mua được giá sale nên rất rẻ. giao hàng nhanh.	Material	0	positive
47#55#0	màu sắc:trắng chất liệu:ổn đúng với mô tả:đúng hơi mỏng nếu ai mua lên mua màu đen	Material	1	neutral
0#11#0	áo hơi mỏng, nhưng giao hàng nhanh	Material	1	neutral
45#87#0	áo màu nâu thì k giống màu trong hình tí nào còn áo màu xám thì oke đẹp vải thì dày dặn mà do màu k giống hình thui	Material	0	positive
41#60#0	shop giao hàng nhanh đóng gói cẩn thận . chất áo ok lắm luôn quá rẻ so với giá tiền mọi người nên mua nha	Material	0	positive
0#7#0	vải đẹp giá rẻ quá quá tuyệt vời hàng chuẩn chất lượng như vải cá sấu	Material	0	positive
95#107#0	màu sắc:tốt đúng với mô tả:tốt chất liệu:tốt shop giao hàng nhanh, đóng gói sản phẩm cẩn thận, chất vải mát phù hợp với giá tiền song màu áo thực tế đậm hơn màu trong ảnh, lần sau sẽ ủng hộ shop tiếp	Material	0	positive
85#122#0	chất liệu:mỏng màu sắc:trắng đẹp nhưng nó bị dơ á shop , so với túi tiền thì okela , nếu bạn nào thích mỏng thì cứ mặc nha	Material	1	neutral
0#36#0	chất và dáng áo thì siêu mê luôn rồi. mình mua 3 cái 3 màu luôn. sẽ tiếp tục ủng hộ shop lâu dài ạ 	Material	0	positive
48#59#0	chất liệu:vải màu sắc:trắng đúng với mô tả:đúng áo khá mỏng, nhưng số tiền vậy thì không đòi gì thêm xinloi vì ảnh không liên quan	Material	2	negative
34#83#0	đúng với mô tả:đúng màu sắc:trắng áo mỏng do là màu trắng nên xuyên thấu lun nha mn hình trên áo in khá nhỏ so với hình áo cx ko rộng mấy vs giá này cx khá ổn nma mn nên cân nhắc trc khi mua nha	Material	2	negative
31#41#0	mình đã nhận được hàng rồi nhé.áo mịn mát.shop gói hàng chắc chắn.mua sale nên đc giá tốt	Material	0	positive
58#74#0	mình thấy áo này nếu bán với giá gốc thì có lẽ hơi đắt vì chất áo hơi nóng, mình cũng k ưng lắm, giao hàng còn lâu nữa đợi gần tháng mới thấy giao về nhưng vì dịch nên cũng thông cảm	Material	2	negative
0#18#0	chất liệu:hơi nóng đúng với mô tả:hình đẹp màu sắc:màu sắc tuyệt đẹp	Material	2	negative
33#66#0	đúng với mô tả:không màu sắc:nâu chất liệu:vải co giãn áo rất mỏng	Material	2	negative
49#57#0	mua tặng nên chưa kịp xem. mới mở ra thấy màu và chất đẹp. shop giao đúng mẫu.	Material	0	positive
80#87#0	shop chuẩn bị hàng nhanh đóng gói cẩn thận áo xinh màu hồng đẹp lắm nên mua nha chất ok	Material	0	positive
7#13#0	áo đẹp vải ok ok vẫn còn chỉ thừa ship khá là nhanh và chất áo được	Material	0	positive
51#62#0	đây là lần thứ 2 trong tháng mình mua áo của shop. vải rất đẹp nên mua nha mọi người ơi. rất ưng luôn 	Material	0	positive
82#110#0	Màu sắc:màu be Chất liệu:cotton Đúng với mô tả:đúng Áo đẹp, phù hợp với giá tiền, chất lượng mặc vào thoải mái	Material	0	positive
18#35#0	Đúng với mô tả:ok Chất liệu:vải đẹp Màu đẹp nha vải mềm in sắc sảo giao hàng siêu nhanh cho shop 10 điểm có cơ hội sẽ quay lại ủng hộ shop nè	Material	0	positive
177#191#0	Chất liệu:vải coton thì phải Đúng với mô tả:Chuẩn mô tả Màu sắc:chuẩn màu Mìn là một khách hàng tương đối khó tính vậy mà khum áo ra mình cực hài lòng các bác ạ màu sắc chuẩn , chất liệu okla, hài lòng cực ấy . Sẽ tiếp tục ủng hộ shop . Duy nhất có phần cổ áo hơi sát shop nên điều chỉnh xuống 1 chút là tuyệt vời luôn	Material	0	positive
16#36#0	hàng chuẩn đẹp..vải dài dặn, mặt mát..màu sắc giống hình.shop phục vụ tốt..	Material	0	positive
65#72#0	có 2mặt chữ nổi. nhx chữ này dễ bong tróc khi giặt. màu sáng quá,vải mỏg. nhx vs giá tiewnf này thì ok	Material	2	negative
82#101#0	lần đầu tiên mua hàng của shop mà ưng ý hơn mong đợi. hàng giao đúng như yêu cầu. áo chất đẹp sịn sò. sẽ ủng hộ shop nhiều nhiều	Material	0	positive
79#106#0	hình ảnh chỉ mang tính chất minh họa, nhưng chất lượng của sản phẩm oke lắm ạ. chất vải mịn đẹp,mn nên mua	Material	0	positive
34#67#0	Áo xinh lắm mng ơi Giá còn rẻ nữa Chất vải dày dặn , không nóng đâu Ở ngoài màu áo còn đậm hơn nha do mình quay buổi tối nên hơi nhạt xíu Shop tư vấn nhiệt tình , dễ thương xỉu lun Rất đánh tiền nhé mng Rcm mng nên mua liền nhé	Material	0	positive
16#45#0	giao hàng nhanh,mình rất hài lòng với chất áo,chồng mình rất thích,đặt 4 cái nhưng ưng cả 4	Material	0	positive
67#80#0	đúng với mô tả:không  hàng fake không chính hãng :)) nhái lại thôi vai không đẹp	Material	2	negative
30#81#0	áo như hình. giao hàng nhanh. áo mỏng, mềm. nhưng mình sờ kh có cảm giác mượt lắm. nói chung là ổn. gói hàng cẩn thận.	Material	1	neutral
28#51#0	đúng với mô tả:màu hơi nhạt chất liệu:vải su khá ổn màu sắc:hơi nhạt ship thân thiện vui vẻ hàng ổn	Material	1	neutral
35#47#0	giao hàng nhanh, sản phẩm giao đủ, thun vải mịn. shop uy tín lắm ạ	Material	0	positive
0#31#0	vải áo nóng k như mọi người nói	Material	2	negative
58#74#0	Chất liệu:đẹp Màu sắc:đẹp Đúng với mô tả:đúng với miêu tả Chất vải dày dặn, hình in chuẩn đẹp, màu be khá đẹp. Nên mua nha các bạn, khá là rẻ so vs các local brand khác	Material	0	positive
63#80#0	đúng với mô tả:đúng chất liệu:vải mát màu sắc:xanh aqua áo đẹp chất vải mát lạnh, shop đóng hàng đầy đủ và kĩ lưỡng, nên mua nha mn	Material	0	positive
0#13#0	chất liệu:tốt màu sắc:đúng màu đúng với mô tả:đúng mô tả sản phẩm ok	Material	0	positive
76#117#0	giao hàng nhanh cực kì, 1 ngày là có ngay đóng gói sản phẩm kĩ, đẹp áo đẹp, mà vải mặc có vẻ nóng vì không rút mồ hôi nhưng chất lượng thì khỏi chê . sẽ ủng hộ tiếp ạ.	Material	2	negative
20#37#0	đã nhận được hàng ạ chất vải cụec đẹp giá lại rẻ nữa sẽ ủng hộ shop tiếp tặng shop 5 sao nè	Material	0	positive
16#43#0	sp chất lượng , áo mình sờ thấy khá mát nha phù hợp với giá tiền mn nên mua nhé	Material	0	positive
59#79#0	Đúng với mô tả:đúng Màu sắc:kem Chất liệu:vải giao nhanh , vải đẹp như hình mẫu , rẻ hình in đẹp nên mua	Material	0	positive
0#13#0	chất liệu:tốt màu sắc:đẹp đúng với mô tả:đúng mô tả màu đẹp, có thư cảm ơn rất chu đáo, đóng gói cẩn thận ạ 	Material	0	positive
44#51#0	Màu sắc:xanh rêu Đúng mẫu, giao hành nhanh, vải dày, phù hợp với giá tiền	Material	0	positive
25#103#0	vợ bảo áo có cổ hơi già, chất vải như quản cáo nhẹ và thoáng mát, thấm hút tốt, thích hợp chơi thể thao. cùng size l thì áo có cổ bé hơn.	Material	0	positive
37#49#0	đã mua lần 3 của shop. giả cả hợp lí chất liệu ổn.bllhhj	Material	0	positive
29#42#0	đúng với mô tả:dung san pham chất liệu:đẹp màu sắc:đẹp áo vừa vặn,đúng size mát,mịn chất đẹp sản phẩm rẻ	Material	0	positive
28#100#0	màu sắc:ổn chất liệu:áo đen vải đẹp co giãn tốt, nhưng mặc rất nóng, áo trắng thì vải xấu ít co giãn	Material	1	neutral
121#173#0	Ôi mình mua 1 bộ này với hi vọng là nó giôngd màu với nhau và match đc thành 1 bộ. Nma cùng là be mà mỗi cái 1 màu huhu. Quần thì chất dày thôi rồi luôn, miền bắc mặc nóng ẻ	Material	2	negative
77#105#0	Màu sắc:đen Chất liệu:cotton Đúng với mô tả:đúng vs mô tả Áo đẹp, giống ảnh, chất dày đẹp, mặc ko bị nóng, đúng form, nên mua nha mn	Material	0	positive
0#12#0	chất vải đẹp, shop tư vấn rất nhiệt tình , có điều vận chuyển khá lâu, nhưng cũng đáng công chờ đợi.	Material	0	positive
78#102#0	chất liệu:vải màu sắc:hongkong đen đúng với mô tả:90% áo đẹp,hình in cũng đẹp,nhưng mà vải hơi đổ lông,gói cũng kĩ càng cuti lắm	Material	1	neutral
113#128#0	mình săn sale giá có 86k nhưng mà chất lượng thì quá tuyệt vời. áo đẹp cực, vải dày cầm nặng tay, k có chỉ thừa, chất mặc k nóng, nói chung là quá ưng	Material	0	positive
0#14#0	chất liệu:được đúng với mô tả:đunga màu sắc:đúng rộng hơn so với tớ nghĩ	Material	0	positive
0#17#0	chất liệu:quá tốt 	Material	0	positive
60#77#0	hàng tặng size l nên không có mặc được vì mình đặt box xl . áo phông chất đẹp shop nhiệt tình hỗ trợ đổi size	Material	0	positive
8#33#0	áo tạm, vải mỏng, có mùi khó chịu nhưng hợp giá tiền. quần với giá đó thì dắt :))) quả quần xì 90k cũng k hợp với giá tiền. nhưng mà sao quần đùi và quần xì k có túi đựng vậy ạ, còn để chung 3 món vào 1 hộp. mua đi tặng mà shop kì cục quá, thấy mn mua có túi đựng tử tế mà mình k có 	Material	2	negative
42#50#0	chất liệu:thun màu sắc:đen đúng với mô tả:vải mỏng nhưng cũng hợp với số tiền	Material	2	negative
28#35#0	Áo xinh, màu đẹp giống ảnh, vải xịn, giao hàng nhanh, shop nhiệt tình	Material	0	positive
0#7#0	áo mỏng , ko giống hình	Material	2	negative
59#83#0	giao hàng nhanh chóng. tuy nhiên sản phẩm ko như trên ảnh, mỏng, chất liệu thô nóng, nhưng với giá tiền như vậy thì chấp nhận thôi	Material	2	negative
52#77#0	đã nhận được đủ hàng, kiểm tra qua thì đủ số lượng, chất vải ổn trong tầm giá. trải nghiệm cụ thể thì phải đợi 1 thời gian nữa mới biết được	Material	0	positive
0#12#0	chất liệu:ổn màu sắc:đúng như mẫu chất lượng sản phẩm tốt, đóng gói sản phẩm siêu đẹp, giao hàng nhanh	Material	0	positive
57#78#0	hình ảnh mang tính chất nhận xu, đã từng mua 1c màu đen, vải mát mặc thoải mái, sale giá rẻ	Material	0	positive
64#72#0	đã nhận hàng mua cho em nên không biết mang vừa hay không nhưng vải ok ạ	Material	0	positive
51#67#0	Shop cbi và giao hàng nhanh Nma màu hơi ko ưng xíu Áo châdt đẹp mát	Material	0	positive
59#66#0	Đúng với mô tả:đúng Màu sắc:kem Chất liệu:thun mịn Áo đẹp, vải mịn, màu kem đẹp, hình in chất lượng , cổ áo khít mà form hơi to xí, mình 45kg 1m50 mặc hơi rộng. Nói chung là ô kê lắm.Canh sale mạnh sẽ mua nữa.	Material	0	positive
13#25#0	sản phẩm ok, chất vải đẹp, giao hàng nhanh. mà đánh giá 5 sao để được thẻ đt là sao ạ?	Material	0	positive
23#58#0	Mình thấy áo đẹpp lắm, chất vải rất oce luôn nha mọi người, nên mua nhé	Material	0	positive
8#28#0	màu sắc:áo mỏng chất liệu:tệ	Material	2	negative
27#57#0	màu sắc:đen chất liệu:mỏng nhìn đẹp nhưng mà vải mỏng nha, nhưng với số tiền này thì kh đòi hỏi nhiều	Material	2	negative
7#15#0	Áo đẹp chất mịn mặc thích ung lam nhé ah… sẽ tiếp tục ủng hộ shop	Material	0	positive
0#42#0	người yêu mình thích lắm nha . vải mặc mát , ny mình cao 1’75 nặng tầm 74kg mặc size m vì thích ôm body a .	Material	0	positive
30#45#0	áo so với giá quá đẹp nhé mn, vải mịn mát nhé, hàng này mua shop k có giá này nhé, áo màu sám bị hết chỉ trên đường diễu vai, nhưng k sao vì m làm cty may nên sửa luôn hehe	Material	0	positive
19#49#0	màu sắc:trắng xanh chất liệu:cotton mát rượi luôn đúng với mô tả:có đúng áo xịn lắm ng ơi, chất đẹp form chuẩn, mát ơi là mát. anh ny mặc vào hết nc chấm =))))	Material	0	positive
70#84#0	chất liệu:tốt đúng với mô tả:tốt màu sắc:tốt màu không ưng ý cho lắm, mặc thoáng mát, đúng size, đóng gói cẩn thận	Material	0	positive
155#243#0	Đúng với mô tả:đúng Màu sắc:trắng Chất liệu:co giãn Mình thấy shop giao hành nhanh và đóng gói kĩ nha, có kèm giấy thơm nữa thì phải. Áo mình thấy in đẹp, chất liệu vải mình thấy tương tự như local Outerity, nhưng vải bên đây có vẻ mát hơn nhé. Mẫu mã bên shop này mình thấy đa dạng hơn so với Outerity. Có điều cổ áo sau này cũng dễ bị nhão á mn. Ncl với giá này mà được chiếc áo như vầy là mình thấy rẻ á	Material	0	positive
61#76#0	áo shop đẹp lắm luôn. đẹp hơn mua ngoài tiệm niwax. chuẩn sz áo polo vải mát. cổ áo cứng. đẹp lắm. rất ưng cái bụng. nhất định sẽ mua nữa. vote 5s lun cho m.n thấy độ uy tín. 	Material	0	positive
0#11#0	chất áo đẹp, giá săn sale có hơn 100k mà rất ổn áp đáng để thử thêm nhiều sản phẩm	Material	0	positive
81#93#0	Đúng với mô tả:đúng Chất liệu:khá ổn Màu sắc:trắng Sp đẹp đóng gói khá chắc chắn vải hơi mỏng, phù hợp giá tiền	Material	1	neutral
26#63#0	hàng y như hình luôn nhé, chất đẹp kiểu gai gai mịn mịn mặc mát.theo mình thấy cổ áo có vẻ hơi to và mềm đáng mua nhé	Material	0	positive
79#149#0	chất liệu:xấu màu sắc:xấu đúng với mô tả:không đúng 29k là biết chất lượng rồi nhưng ko nghĩ vải xấu và chất lượng áo tệ đến mức nhìn xuyên thấu được. nói chung đừng mua, hoặc mua cho dui về mặc ngủ thì ok	Material	2	negative
29#56#0	Mua sale 8.8 còn có 115k/áo. Chất áo dày mà mượt lắm nhé. Màu đẹp màu đẹp haha	Material	0	positive
13#54#0	Màu sắc:hồng Vải oke so với giá tiền, có điều hơi nóng, phần tay áo có vẻ hơi dài, nma nói chung nên mua vì áo xinh	Material	1	neutral
0#45#0	chất liệu:mát, mềm mịn, sờ cảm giác rất thích màu sắc:đúng với mô tả đúng với mô tả:chuẩn không cần chỉnh	Material	0	positive
0#14#0	chất liệu:tốtt đúng với mô tả:đúng màu sắc:tốt áo đẹp nên mua nha mn	Material	0	positive
19#48#0	sản phẩm không tốt rất mỏng và không thấm mồ hôi hoạ tiết in rất nhanh bong chóc các bạn đừng mua	Material	2	negative
62#76#0	màu sắc:đúng chất liệu:ko đúng với mô tả:đúng áo có mùi hôi , vải ko tốt lắm và hơi rộng,	Material	2	negative
48#72#0	Màu sắc:trắng mà cái cổ không trắng hơi màu kem Chất liệu:vải cotton mát Đúng với mô tả:đúng Giao hàng nhanh	Material	0	positive
21#52#0	áo đẹp nha mọi người chất vải mát mặc nhẹ nhẹ êm lắm nên mua nhe ..	Material	0	positive
10#31#0	hàng đẹp, chất lượng vải quá ok, nói chung hàng rất đáng để mua, size rất vừa người	Material	0	positive
61#81#0	Đúng với mô tả:đẹp Chất liệu:dày dawn Màu sắc:xám Áo siêu mê vải dày và chắc chắn. Rất okela nha. Hình ảnh để nhận xu hoi nha mn	Material	0	positive
12#37#0	áo đẹp lắm, chất dày dặn cầm nặng tay. vừa nhận hàng phải mua luôn 1 cái nữa biết vậy lúc đầu mua 2 cái đỡ tốn ship	Material	0	positive
17#35#0	sản phẩm giá rẻ, chất lượng vải tốt. mua về tặng ai cũng thích. hàng được chuẩn bị đầy đủ, đóng gói cẩn thận. shiper giao hàng thân thiện	Material	0	positive
0#44#0	chất liệu:mềm áo vải mềm mịn..mặc thoáng khí áo chuẩn đúng form rất đẹp	Material	0	positive
31#46#0	áo đẹp. giao đúng đủ số lượng. chất vải khá ổn với giá này thì chất áo quá được luôn	Material	0	positive
0#39#0	áo chất đẹp so với giá tiền, sờ mát tay. shop giao hàng nhanh, đóng gói cẩn thận. xứng đáng top 1 áo polo bán chạy nhất. nên mua!	Material	0	positive
39#54#0	giao hàng khá nhanh. shiper thân thiện chất ao khá ổn.	Material	0	positive
0#34#0	chất lượng vải tốt, rất mát và mịn, đường may đẹp giá cả lại rẻ nữa, ship giao hàng ngoài tỉnh rất nhanh chỉ có 1 ngày thui ạ, shop hỗ trợ nhiệt tình đánh giá 5 sao 	Material	0	positive
69#77#0	đẹp nên mua giá thành ổn chốt đơn lẹ hình ảnh mang tính chất nhận xu(quá mỏng)	Material	2	negative
32#45#0	đúng với mô tả:hàng đẹp , chuẩn chất liệu:tốt màu sắc:đúng màu	Material	0	positive
33#45#0	đúng với mô tả:đúng màu sắc:đúng vãi mõng nha nhưng vs tầm giá này là ok r	Material	2	negative
0#22#0	áo mỏng co giãn và bẩn	Material	2	negative
42#55#0	màu sắc:đẹp đúng với mô tả:đúng như mô tả chất liệu:tốt chất lượng sản phẩm tốt, thời gian giao hàng nhanh	Material	0	positive
25#50#0	chất lượng sản phẩm tốt. áo dày dặn, vải mặc thích. sẽ ủng hộ shop lần sau	Material	0	positive
18#36#0	áo lên chuẩn form vải mặc thoáng mát chất lượng in hơi tệ.	Material	0	positive
0#28#0	chất liệu sản xuất tuyệt vời. shop phục vụ khách rất tốt.gia số rẻ đẹp.rat hài lòng về sản phẩm.	Material	0	positive
0#22#0	chất liệu:vải quá cứng from thì nhỏ mới khui áo ra đã có vệt trắng trắng trên áo do để lâu lên móc vậy màu sắc:xanh đúng với mô tả:sai	Material	2	negative
0#26#0	áo chất dày dặn nhưng nóng	Material	1	neutral
0#67#0	mình mua 1 cái r thấy vải đẹp ok nên mua thêm hai cái cho ny vải ok mà rẻ nha có 100k 1 cái áo giao hàng nhanh	Material	0	positive
49#59#0	shop hỗ trợ giao nhanh cho mình do mình cần gấp, áo vải đẹp form chuẩn rất đáng đồng tiền.	Material	0	positive
52#59#0	giao hàng siêu nhanh , mới đặt hôm qua hôm nay có , vải đẹp , đúng với mô tả	Material	0	positive
22#44#0	Áo đẹp pắm nha quí dị vải mặc hơi bị dày nha vừa với túi tiền nha mấy bà nên mua thử nha giao hàng bao nhanh luôn ạ	Material	2	negative
45#67#0	mình tận hn mà đặt ship nhanh nhận hàng lắm, chất vải okie, mặc đẹp. không nghĩ với giá tầm này mà áo okie thế. mọi người nên mua nhé!	Material	0	positive
0#6#0	áo dày, chuẩn size, có chỉ thừa, mặc lên đẹp hàng giao nhanh, chất lượng được.	Material	0	positive
39#51#0	Đúng với mô tả:đúng Màu sắc:kem Áo đẹp vải hơi mỏng, giao hàng nhanh, đóng gói cẩn thận, sẽ ủng hộ nữa.	Material	2	negative
38#80#0	mình nhận được hàng rồi ạ. áo khá ổn, chất dày dặn, hi vọng là lúc mặc k bị nóng. nếu mặc không nóng lần sau mình sẽ tiếp tục ủng hộ shop	Material	0	positive
0#12#0	chất liệu:ổn màu sắc:ổn oke hàng ổn. nhưng mình trừ 1 sao muốn góp ý shop là nên in kiểu khác vì in áo kiểu này thì không bền, mau hư. mình 75kg 1m62 nhưng xl thì hơi với mình thì phải	Material	0	positive
84#105#0	chất liệu:mát màu sắc:như hình mua của hãng này giống như bị nghiện, mua quài quài, mà công nhận mát thật	Material	0	positive
0#39#0	Chất liệu:k bt nhưng dày chất lượng lắm Đúng với mô tả:Đúng hình Màu sắc:be Oke lắm nên mua nha các pà	Material	0	positive
0#33#0	Chất liệu:dày dặn nhưng mà k nóng Đúng với mô tả:1000000% Màu sắc:đen Quá tuỵt cho 1 chiếc áo chỉ có 134k, chất liệu sịn sò k mềm nhão chảy xệ, giao hàng nhanh khỏi bàn , áo thơm, full tag , ưng nhất trong tất cả các áo đã từng mua luôn á ,sẽ ráng ủng hộ shop dài dài ,ai đang phân vân thì quất luôn mua mặc đi chơi thì tuỵt zời quá ưng ý luôn	Material	0	positive
117#130#0	chất liệu:đẹp màu sắc:xanh đúng với mô tả:đúng với hình ảnh hình ảnh mang tính chất nhận xu. shop đóng gói cận thận, chất liệu tốt. nên mua	Material	0	positive
0#20#0	chất liệu:vải mỏng ạ màu sắc:hơi xấu	Material	2	negative
12#56#0	màu sắc:den chất liệu:vai mỏng hơn dự kiến chất vải nóng nhưng tiền nào của nấy thôi không mong đợi gì nhiều	Material	2	negative
15#23#0	đúng với mô tả:hơi mỏng	Material	2	negative
42#58#0	Shop làm ăn cái dì mà hàng vừa rẻ vừa đẹp,chất vải mát mẻ, chuẩn form mặt dô đúng đẹp lun, nếu dc có thể sẽ ủng hộ thêm	Material	0	positive
53#110#0	Màu sắc:đen Đúng với mô tả:yess Giao hàng khá nhanh, chất liệu vải cũng khá ok, cảm giác vải mát không bị nóng, lần đầu mua của shop khá ưng và sẽ quay lại lần nữa.	Material	0	positive
73#173#0	đúng với mô tả:tạm chất liệu:nilon màu sắc:ok áo màu hoei ngả vàng mơ và chất liệu pha nilon nóng nhé các bác , ko thấm hút mồ hôi đâu . mặc mùa se lạnh ok chứ hè mặc bí lắm	Material	1	neutral
32#47#0	màu sắc:nâu đúng với mô tả:đúng chất liệu:k tốt	Material	2	negative
9#29#0	Áo đẹp , chất vải oke dày đẹp Shop gửi thiếu hàng, ntin bảo để shop gửi lại nhưng mãi ko thấy, hỏi lại thì shop bảo quên:)). Mình k ntin hỏi thì kb có nhận dc hàng thiếu ko nữa	Material	0	positive
58#76#0	chất liệu:polyester ptt màu sắc:trắng đúng với mô tả:đúng áo co dãn rất tốt, colmate còn cho thêm 1 cúc áo để thay nữa. mừ điểm	Material	0	positive
33#43#0	đã mua lần 2, màu sáng tươi đẹp. áo mặc mát. được tặng thẻ cào 10k nữa. cảm ơn shop. chúc shop mua may bán đắt nha!	Material	0	positive
26#65#0	áo cũng ổn á mọi người mà chất vải hơi mỏng nhưng cũng không lộ á	Material	1	neutral
39#83#0	Chất liệu:tốt Màu sắc:tối Áo hơi rộng, chất vải tốt, ko quá nóng, mặc rất thoải mái	Material	0	positive
128#150#0	đúng với mô tả:kh xấu tệ luôn, lầm đầu nhận đc cái áo còn gớm hơn giẻ lau, khuyên chân thành mn kh nên mua nếu kh muốn hối hận, mỏng tanh vải chất xấu, nch 1 sao là đánh giá thật nhất, v nha!	Material	2	negative
114#145#0	mình đã mua áo ở shop 1 lần rồi thật sự là với giá chưa tới 100k 1c áo như này thực sự phải nói là quá rẻ luôn ạ. áo chất mát, không bai không xù, màu sắc y hình, giao hàng nhanh , áo cũng rất đứng fom nói chung là siêu rẻ, đẹp rất đáng mua	Material	0	positive
0#25#0	chất liệu:vải mềm mịn mát màu sắc:màu chuẩn hình, tôn da đúng với mô tả:hàng đẹp chuẩn hình áo mềm mát, giá sale quá hời lun lại còn đc áp thêm mã giảm giá, shop quá đỉnh	Material	0	positive
67#86#0	áo vải thể thao dày dặn, logo in xịn không phải như mấy loại khác. vải sờ chất khá mát	Material	0	positive
0#34#0	Chất liệu:không biết nhưng mặc mát Màu sắc:be Đúng với mô tả:đúng Shop chuẩn bị hàng nhanh và đóng gói sản phẩm cẩn thận nka. Áo mình vò để đấy chưa giặt nên hơi nhăn.	Material	1	neutral
20#40#0	Đúng với mô tả:đúng Chất liệu:kh quá dày Màu sắc:kem hàng giao khá nhanh , chú shiper thân thiện lắm 1m5 size M ,46kg áo vừa in rất ưng áo qua Mông luôn nha áo thơm hình mẫu rất đẹp nói chung ưng nha Size M vậy là rộng rồi nhe	Material	1	neutral
11#23#0	màu sắc:ok chất liệu:ok đúng với mô tả:ok giao hàng nhanh, giá tiền tương ứng vs chất lượng, cảm ơn shop, hình ảnh mang tính chất minh hoạ	Material	0	positive
56#70#0	đúng với mô tả:cũng được á màu sắc:màu đen đúng yêu cầu chất liệu:được mua thì áo vừa với mình nhưng từ 55 kí trở lên chắc hơi nhỏ á	Material	0	positive
39#51#0	đúng với mô tả:khá giống màu sắc:trắng chất liệu:ổn cũng ổn nên mua nha mn ( hình ảnh chỉ mang tính chất nhận xu)	Material	0	positive
64#76#0	đúng với mô tả:đúng chất liệu:polo màu sắc:giống hình hàng đẹp, chất vải đẹp. chất lượng sản phẩm như mô tả. nên cho vào bộ sưu tập mn nha 	Material	0	positive
157#175#0	nhờ 1 đứa em mua cho ck mà mình mới quyết định mua luôn 5 cái cho con trai và ba nè. không nghĩ áo dưới 100k mà lại chất lượng từ đường may, cái nút cho đến chất liệu siêu tốt!	Material	0	positive
